col1,col2
22.647943956680567,111.89605073196459
23.175482340438478,117.84597632463692
23.715308671697066,124.11228139921907
24.26770917352261,130.7117890192965
24.832976735973062,137.66221679277407
25.411411071392223,144.98222443809607
26.00331887332122,152.69146387973754
26.609013979111484,160.8106320074571
27.228817536325412,169.3615262409536
27.863058173013094,178.36710304910113
28.512072171955296,187.85153958086795
29.17620364896496,197.84029857337654
29.85580473534201,208.36019671136683
30.55123576457803,219.4394766215831
31.262865463409852,231.10788269536792
31.99107114732331,243.39674094302248
32.73623892061097,256.33904309431944
33.49876388108969,269.96953517094755
34.27905032958671,284.3248107686823
35.07751198430536,299.44340929971196
35.894572200183845,315.36591945887045
36.7306641933637,332.1350881915517
37.58623127088669,349.7959354558499
38.461727065742096,368.3958750870256
39.3576157773889,387.98484208878114
40.2743724178805,408.61542669308204
41.212483063722416,430.3430155484357
42.17244511359641,453.2259404156666
43.15476755208795,477.3256347704008
44.15997121955647,502.7067987326752
45.18858908829192,529.4375727664676
46.24116654510367,557.5897206154677
47.318261680491815,587.23882196622
48.420445584554216,618.4644753558748
49.54830264978592,651.3505118692923
50.70243088093186,685.9852201992106
51.88344221205687,722.4615836736929
53.09196283100127,760.8775298871969
54.32863351139386,801.3361936054498
55.594109952398675,843.9461936499434
56.889063126375305,888.8219245054007
58.2141796346373,936.0838634330829
59.570162071497336,985.8588939144495
60.957729396792004,1038.2806462935046
62.377617317083775,1093.4898565323547
63.83057867574245,1151.6347440431246
65.31738385211258,1212.8714096105841
66.8388211699789,1277.3642544737952
68.39569731554593,1345.2864216918679
69.98883776515373,1416.8202609787666
71.61908722295641,1492.157818255094
73.28731006879539,1571.5013512311502
74.99439081650509,1655.063872405442
76.74123458289381,1743.0697209364257
78.52876756764869,1835.75516492278
80.35793754441906,1933.3690357091443
82.22971436333852,2036.1733959202222
84.14509046525237,2144.4442430167346
86.10508140792285,2258.472250262028
88.1107264044913,2378.5635470886064
90.16308887448275,2505.0405409596433
92.26325700764504,2638.2427829318867
94.41234434092135,2778.5278792437384
96.61149034886233,2926.272451375838
98.86186104779054,3081.873147161605
