col1,col2
1.011646496140377,9.884875831777101
1.0352107701658269,9.659868587339112
1.059323926644253,9.439983133089608
1.0839987506903959,9.225102882850212
1.1092483252225742,9.01511390426798
1.135086037899423,8.80990485840693
1.1615255882182063,8.609366940714683
1.1885809947784711,8.413393823332848
1.2162666027148972,8.221881598720573
1.2445970913032744,8.034728724561411
1.2735874817436508,7.851835969924218
1.3032531451247706,7.673106362649616
1.3336098105740302,7.498445137934061
1.364673573597269,7.327759688084292
1.3964609046128196,7.16095951341551
1.428988657684341,6.997956174267248
1.4622740794570674,6.8386632441114825
1.4963348183022078,6.682996263728153
1.5311889336743447,6.530872696423767
1.5668549056867977,6.382211884269342
1.6033516449100218,6.236935005334521
1.6406985023982452,6.094965031895122
1.6789152799496525,5.956226689592033
1.7180222406055599,5.820646417519747
1.758040119394149,5.688152329223392
1.798990134324453,5.55867417458359
1.8408939976364254,5.432143302568901
1.8837739273130574,5.308492624836153
1.9276526588606462,5.187656580159299
1.9725534573634622,5.069571099667999
2.0185001298192042,4.9541735728774485
2.0655170377617846,4.841402814491476
2.113629110178136,4.73119903196129
2.1628618567258924,4.623503793782674
2.213241381258946,4.518259998514827
2.2647943956680567,4.415411844504434
2.317548234043848,4.3149048002988835
2.3715308671697057,4.21668557573297
2.4267709173522602,4.1207020936737395
2.4832976735973054,4.026903462408516
2.541141107139222,3.935239948661429
2.600331887332123,3.8456629512241824
2.6609013979111484,3.7581249751870422
2.722881753632541,3.67257960675641
2.7863058173013098,3.5889814886456177
2.85120721719553,3.5072862960258915
2.917620364896496,3.427450713024741
2.985580473534201,3.34943240975931
3.0551235764578033,3.273190019892512
3.126286546340985,3.1986831187000533
3.199107114732331,3.1258722016367058
3.2736238920610967,3.0547186633904753
3.349876388108968,2.985184777413557
3.4279050329586713,2.9172336759192143
3.507751198430536,2.850829330333997
3.5894572200183843,2.7859365321949103
3.67306641933637,2.722520874481422
3.7586231270886685,2.6605487333724085
3.8461727065742086,2.599987250418355
3.935761577738889,2.540804315119373
4.02743724178805,2.4829685478997874
4.121248306372241,2.426449283470273
4.21724451135964,2.371216554568708
4.315476755208794,2.317241076071136
4.415997121955646,2.2644942294644093
4.518858908829191,2.212948047672269
4.624116654510367,2.1625752002268355
4.731826168049183,2.113348978777628
4.842044558455424,2.06524328293045
4.954830264978592,2.0182326064086085
5.070243088093186,1.9722920235291508
5.188344221205687,1.9273971759869397
5.3091962831001265,1.8835242599395547
5.432863351139386,1.8406500133861803
5.559410995239869,1.7987517038337864
5.68890631263753,1.757807116244059
5.8214179634637295,1.7177945412546918
5.957016207149733,1.6786927636687967
6.0957729396792,1.6404810512063241
6.237761731708378,1.6031391435115352
6.383057867574244,1.5666472414106913
6.531738385211259,1.530985996414271
6.68388211699789,1.4961365004581448
6.839569731554592,1.4620802758782694
6.998883776515371,1.4287992656135853
7.16190872229564,1.3962758236319233
7.328731006879538,1.3644927055738463
7.499439081650506,1.333433059609461
7.674123458289378,1.3030804175033532
7.852876756764866,1.2734186858829146
8.035793754441904,1.2444321377054197
8.222971436333852,1.216105403919343
8.41450904652524,1.1884234653154824
8.610508140792287,1.1613716445635762
8.811072640449131,1.134935598430189
9.016308887448275,1.109101310173738
9.226325700764503,1.0838550821126323
9.441234434092134,1.0591835283625808
9.661149034886233,1.0350735677392184
9.886186104779053,1.0115124168222898
10.11646496140377,0.9884875831777102
10.35210770165827,0.9659868587339111
10.59323926644253,0.9439983133089607
10.83998750690396,0.9225102882850212
11.092483252225744,0.901511390426798
11.350860378994232,0.880990485840693
11.615255882182062,0.8609366940714682
11.885809947784715,0.8413393823332844
12.162666027148974,0.8221881598720572
12.445970913032744,0.8034728724561412
12.735874817436509,0.7851835969924217
13.032531451247708,0.7673106362649615
13.336098105740307,0.7498445137934058
13.6467357359727,0.7327759688084288
13.9646090461282,0.7160959513415509
14.28988657684341,0.6997956174267248
14.62274079457067,0.6838663244111485
14.963348183022076,0.6682996263728154
15.311889336743445,0.6530872696423767
15.668549056867972,0.6382211884269344
16.033516449100215,0.6236935005334522
16.40698502398245,0.6094965031895123
16.789152799496527,0.5956226689592032
17.1802224060556,0.5820646417519747
17.58040119394149,0.5688152329223393
17.989901343244533,0.5558674174583589
18.408939976364255,0.5432143302568901
18.837739273130573,0.5308492624836153
19.276526588606465,0.5187656580159298
19.725534573634626,0.5069571099667998
20.185001298192052,0.4954173572877446
20.655170377617846,0.48414028144914756
21.13629110178136,0.47311990319612907
21.628618567258926,0.4623503793782673
22.132413812589466,0.45182599985148264
22.647943956680567,0.44154118445044344
23.175482340438478,0.43149048002988843
23.715308671697066,0.4216685575732968
24.26770917352261,0.4120702093673738
24.832976735973062,0.4026903462408514
25.411411071392223,0.39352399486614287
26.00331887332122,0.38456629512241836
26.609013979111484,0.37581249751870416
27.228817536325412,0.3672579606756409
27.863058173013094,0.35889814886456184
28.512072171955296,0.35072862960258916
29.17620364896496,0.34274507130247406
29.85580473534201,0.334943240975931
30.55123576457803,0.32731900198925123
31.262865463409852,0.31986831187000525
31.99107114732331,0.3125872201636706
32.73623892061097,0.30547186633904755
33.49876388108969,0.29851847774135565
34.27905032958671,0.29172336759192147
35.07751198430536,0.2850829330333997
35.894572200183845,0.278593653219491
36.7306641933637,0.2722520874481422
37.58623127088669,0.2660548733372408
38.461727065742096,0.25999872504183547
39.3576157773889,0.2540804315119372
40.2743724178805,0.24829685478997876
41.212483063722416,0.24264492834702725
42.17244511359641,0.23712165545687075
43.15476755208795,0.23172410760711357
44.15997121955647,0.22644942294644088
45.18858908829192,0.2212948047672269
46.24116654510367,0.21625752002268353
47.318261680491815,0.2113348978777629
48.420445584554216,0.2065243282930451
49.54830264978592,0.20182326064086087
50.70243088093186,0.1972292023529151
51.88344221205687,0.19273971759869396
53.09196283100127,0.18835242599395546
54.32863351139386,0.18406500133861803
55.594109952398675,0.1798751703833787
56.889063126375305,0.1757807116244059
58.2141796346373,0.17177945412546916
59.570162071497336,0.16786927636687965
60.957729396792004,0.16404810512063242
62.377617317083775,0.16031391435115352
63.83057867574245,0.15666472414106913
65.31738385211258,0.1530985996414271
66.8388211699789,0.14961365004581448
68.39569731554593,0.14620802758782694
69.98883776515373,0.1428799265613585
71.61908722295641,0.1396275823631923
73.28731006879539,0.13644927055738462
74.99439081650509,0.13334330596094604
76.74123458289381,0.13030804175033528
78.52876756764869,0.1273418685882914
80.35793754441906,0.12444321377054195
82.22971436333852,0.12161054039193431
84.14509046525237,0.11884234653154828
86.10508140792285,0.11613716445635766
88.1107264044913,0.1134935598430189
90.16308887448275,0.11091013101737379
92.26325700764504,0.10838550821126322
94.41234434092135,0.10591835283625806
96.61149034886233,0.10350735677392184
98.86186104779054,0.10115124168222897
